dataset,num_queries,batch_size,total_time,num_errors,throughput
pubs,100,128,6.627716302871704,0.010873079299926758,0.00010633468627929688,18,15.088153359351137
pubs,1000,128,2.6576876640319824,0.01086735725402832,8.416175842285156e-05,143,376.26693818599375
pubs,10000,128,2.7663912773132324,0.01098942756652832,8.344650268554688e-05,1648,3614.8176442025856
glove.6B.50d,100,128,2.6479458808898926,0.07014608383178711,8.869171142578125e-05,0,37.765122286560135
glove.6B.50d,1000,128,2.7686104774475098,0.06703305244445801,7.748603820800781e-05,0,361.1920160476815
glove.6B.50d,10000,128,4.130901575088501,0.0687255859375,0.0001518726348876953,0,2420.779052278862
glove.840B.300d,100,128,2.3563129901885986,1.3824448585510254,5.7697296142578125e-05,0,42.43918376564908
glove.840B.300d,1000,128,3.2880923748016357,1.403402328491211,8.440017700195312e-05,0,304.127708717529
glove.840B.300d,10000,128,12.269608974456787,1.6470601558685303,0.000286102294921875,0,815.0218984825252
